longitude_e4,latitude_e4,start_time,platform_id,resolution_id,band_id,si_value,radiance,reflectance,uncertainty_index,uncertainty_pct
-1126987,259836,201204010545,1,2,21,7400,0.29241747,0.0,0,0.563
-1127086,259822,201204010545,1,2,21,7400,0.29241747,0.0,0,0.563
-1127185,259808,201204010545,1,2,21,7376,0.2909145,0.0,0,0.563
-1127283,259794,201204010545,1,2,21,7368,0.2904135,0.0,0,0.563
-1127382,259780,201204010545,1,2,21,7376,0.2909145,0.0,0,0.563
-1127481,259766,201204010545,1,2,21,7368,0.2904135,0.0,0,0.563
-1127580,259752,201204010545,1,2,21,7368,0.2904135,0.0,0,0.563
-1127678,259738,201204010545,1,2,21,7376,0.2909145,0.0,0,0.563
-1127777,259724,201204010545,1,2,21,7376,0.2909145,0.0,0,0.563
-1127876,259710,201204010545,1,2,21,7368,0.2904135,0.0,0,0.563
-1127974,259695,201204010545,1,2,21,7368,0.2904135,0.0,0,0.563
-1128073,259681,201204010545,1,2,21,7384,0.29141548,0.0,0,0.563
-1128172,259667,201204010545,1,2,21,7368,0.2904135,0.0,0,0.563
-1128270,259653,201204010545,1,2,21,7360,0.28991252,0.0,0,0.563
-1128369,259639,201204010545,1,2,21,7368,0.2904135,0.0,0,0.563
-1128468,259625,201204010545,1,2,21,7352,0.28941151,0.0,0,0.563
-1128566,259611,201204010545,1,2,21,7312,0.28690657,0.0,0,0.563
-1128665,259597,201204010545,1,2,21,7272,0.2844016,0.0,0,0.563
-1128764,259583,201204010545,1,2,21,7216,0.28089467,0.0,0,0.563
-1128862,259568,201204010545,1,2,21,7184,0.2788907,0.0,0,0.563
-1128961,259554,201204010545,1,2,21,7184,0.2788907,0.0,0,0.563
-1129060,259540,201204010545,1,2,21,7200,0.27989268,0.0,0,0.563
-1129158,259526,201204010545,1,2,21,7192,0.27939168,0.0,0,0.563
-1129257,259512,201204010545,1,2,21,7216,0.28089467,0.0,0,0.563
-1129355,259498,201204010545,1,2,21,7240,0.28239763,0.0,0,0.563
-1129454,259483,201204010545,1,2,21,7224,0.28139564,0.0,0,0.563
-1129553,259469,201204010545,1,2,21,7224,0.28139564,0.0,0,0.563
-1129652,259455,201204010545,1,2,21,7216,0.28089467,0.0,0,0.563
-1129750,259441,201204010545,1,2,21,7224,0.28139564,0.0,0,0.563
-1129849,259427,201204010545,1,2,21,7256,0.2833996,0.0,0,0.563
-1129948,259412,201204010545,1,2,21,7272,0.2844016,0.0,0,0.563
-1130046,259398,201204010545,1,2,21,7272,0.2844016,0.0,0,0.563
-1130145,259384,201204010545,1,2,21,7288,0.28540358,0.0,0,0.563
-1130244,259370,201204010545,1,2,21,7296,0.2859046,0.0,0,0.563
-1130342,259355,201204010545,1,2,21,7288,0.28540358,0.0,0,0.563
-1130441,259341,201204010545,1,2,21,7272,0.2844016,0.0,0,0.563
-1130540,259327,201204010545,1,2,21,7272,0.2844016,0.0,0,0.563
-1130638,259313,201204010545,1,2,21,7288,0.28540358,0.0,0,0.563
-1130737,259298,201204010545,1,2,21,7280,0.2849026,0.0,0,0.563
-1130836,259284,201204010545,1,2,21,7296,0.2859046,0.0,0,0.563
-1130935,259270,201204010545,1,2,21,7288,0.28540358,0.0,0,0.563
-1131033,259255,201204010545,1,2,21,7304,0.28640556,0.0,0,0.563
-1131132,259241,201204010545,1,2,21,7304,0.28640556,0.0,0,0.563
-1131231,259227,201204010545,1,2,21,7296,0.2859046,0.0,0,0.563
-1131330,259212,201204010545,1,2,21,7320,0.28740755,0.0,0,0.563
-1131429,259198,201204010545,1,2,21,7304,0.28640556,0.0,0,0.563
-1131527,259184,201204010545,1,2,21,7296,0.2859046,0.0,0,0.563
-1131626,259169,201204010545,1,2,21,7344,0.28891054,0.0,0,0.563
-1131725,259155,201204010545,1,2,21,7344,0.28891054,0.0,0,0.563
-1131824,259140,201204010545,1,2,21,7384,0.29141548,0.0,0,0.563
-1131923,259126,201204010545,1,2,21,7392,0.2919165,0.0,0,0.563
-1132022,259111,201204010545,1,2,21,7392,0.2919165,0.0,0,0.563
-1132121,259097,201204010545,1,2,21,7416,0.29341945,0.0,0,0.563
-1132220,259083,201204010545,1,2,21,7400,0.29241747,0.0,0,0.563
-1132319,259068,201204010545,1,2,21,7400,0.29241747,0.0,0,0.563
-1132417,259054,201204010545,1,2,21,7408,0.29291847,0.0,0,0.563
-1132516,259039,201204010545,1,2,21,7384,0.29141548,0.0,0,0.563
-1132615,259025,201204010545,1,2,21,7400,0.29241747,0.0,0,0.563
-1132714,259010,201204010545,1,2,21,7384,0.29141548,0.0,0,0.563
-1132814,258996,201204010545,1,2,21,7352,0.28941151,0.0,0,0.563
-1132913,258981,201204010545,1,2,21,7328,0.28790855,0.0,0,0.563
-1133012,258967,201204010545,1,2,21,7296,0.2859046,0.0,0,0.563
-1133111,258952,201204010545,1,2,21,7240,0.28239763,0.0,0,0.563
-1133210,258938,201204010545,1,2,21,7216,0.28089467,0.0,0,0.563
-1133309,258923,201204010545,1,2,21,7216,0.28089467,0.0,0,0.563
-1133408,258908,201204010545,1,2,21,7200,0.27989268,0.0,0,0.563
-1133507,258894,201204010545,1,2,21,7200,0.27989268,0.0,0,0.563
-1133606,258879,201204010545,1,2,21,7176,0.2783897,0.0,0,0.563
-1133706,258865,201204010545,1,2,21,7032,0.26937184,0.0,0,0.563
-1133805,258850,201204010545,1,2,21,6783,0.25377846,0.0,0,0.563
-1133904,258835,201204010545,1,2,21,6671,0.24676459,0.0,0,0.563
-1134003,258821,201204010545,1,2,21,6679,0.24726558,0.0,0,0.563
-1134103,258806,201204010545,1,2,21,6791,0.25427946,0.0,0,0.563
-1134202,258791,201204010545,1,2,21,6944,0.26386094,0.0,0,0.563
-1134301,258777,201204010545,1,2,21,7008,0.26786888,0.0,0,0.563
-1134401,258762,201204010545,1,2,21,7040,0.26987284,0.0,0,0.563
-1134500,258747,201204010545,1,2,21,7128,0.27538374,0.0,0,0.563
-1134600,258732,201204010545,1,2,21,6960,0.26486292,0.0,0,0.563
-1134699,258718,201204010545,1,2,21,7048,0.27037382,0.0,0,0.563
-1134799,258703,201204010545,1,2,21,6944,0.26386094,0.0,0,0.563
-1134898,258688,201204010545,1,2,21,6663,0.2462636,0.0,0,0.563
-1134998,258673,201204010545,1,2,21,6663,0.2462636,0.0,0,0.563
-1135097,258659,201204010545,1,2,21,6848,0.25784904,0.0,0,0.563
-1135197,258644,201204010545,1,2,21,6791,0.25427946,0.0,0,0.563
-1135297,258629,201204010545,1,2,21,6872,0.259352,0.0,0,0.563
-1135396,258614,201204010545,1,2,21,7008,0.26786888,0.0,0,0.563
-1135496,258599,201204010545,1,2,21,7096,0.27337977,0.0,0,0.563
-1135596,258585,201204010545,1,2,21,7000,0.26736787,0.0,0,0.563
-1135696,258570,201204010545,1,2,21,7064,0.2713758,0.0,0,0.563
-1135795,258555,201204010545,1,2,21,7144,0.27638572,0.0,0,0.563
-1135895,258540,201204010545,1,2,21,7128,0.27538374,0.0,0,0.563
-1135995,258525,201204010545,1,2,21,7160,0.2773877,0.0,0,0.563
-1136095,258510,201204010545,1,2,21,7128,0.27538374,0.0,0,0.563
-1136195,258495,201204010545,1,2,21,7152,0.27688673,0.0,0,0.563
-1136295,258480,201204010545,1,2,21,7176,0.2783897,0.0,0,0.563
-1136395,258465,201204010545,1,2,21,7128,0.27538374,0.0,0,0.563
-1136495,258450,201204010545,1,2,21,7152,0.27688673,0.0,0,0.563
-1136595,258435,201204010545,1,2,21,6904,0.26135597,0.0,0,0.563
-1136695,258420,201204010545,1,2,21,7000,0.26736787,0.0,0,0.563
-1136796,258405,201204010545,1,2,21,6960,0.26486292,0.0,0,0.563
-1136896,258390,201204010545,1,2,21,6832,0.25684705,0.0,0,0.563
-1136996,258375,201204010545,1,2,21,6944,0.26386094,0.0,0,0.563
-1137096,258360,201204010545,1,2,21,6904,0.26135597,0.0,0,0.563
-1137197,258345,201204010545,1,2,21,7056,0.27087483,0.0,0,0.563
-1137297,258330,201204010545,1,2,21,7152,0.27688673,0.0,0,0.563
-1137397,258315,201204010545,1,2,21,6952,0.26436192,0.0,0,0.563
-1137498,258300,201204010545,1,2,21,7136,0.27588475,0.0,0,0.563
-1137598,258285,201204010545,1,2,21,7040,0.26987284,0.0,0,0.563
-1137699,258270,201204010545,1,2,21,6984,0.2663659,0.0,0,0.563
-1137800,258254,201204010545,1,2,21,6848,0.25784904,0.0,0,0.563
-1137900,258239,201204010545,1,2,21,7016,0.26836985,0.0,0,0.563
-1138001,258224,201204010545,1,2,21,6719,0.24977054,0.0,0,0.563
-1138102,258209,201204010545,1,2,21,6856,0.25835,0.0,0,0.563
-1138202,258194,201204010545,1,2,21,7072,0.2718768,0.0,0,0.563
-1138303,258178,201204010545,1,2,21,7072,0.2718768,0.0,0,0.563
-1138404,258163,201204010545,1,2,21,7104,0.27388078,0.0,0,0.563
-1138505,258148,201204010545,1,2,21,7112,0.27438176,0.0,0,0.563
-1138606,258133,201204010545,1,2,21,7192,0.27939168,0.0,0,0.563
-1138707,258117,201204010545,1,2,21,7112,0.27438176,0.0,0,0.563
-1138808,258102,201204010545,1,2,21,7048,0.27037382,0.0,0,0.563
-1138909,258087,201204010545,1,2,21,7024,0.26887086,0.0,0,0.563
-1139010,258071,201204010545,1,2,21,7176,0.2783897,0.0,0,0.563
-1139111,258056,201204010545,1,2,21,7016,0.26836985,0.0,0,0.563
-1139213,258041,201204010545,1,2,21,6920,0.26235795,0.0,0,0.563
-1139314,258025,201204010545,1,2,21,6671,0.24676459,0.0,0,0.563
-1139415,258010,201204010545,1,2,21,6422,0.2311712,0.0,0,0.563
-1139517,257994,201204010545,1,2,21,6880,0.259853,0.0,0,0.563
-1139618,257979,201204010545,1,2,21,6414,0.23067021,0.0,0,0.563
-1139720,257964,201204010545,1,2,21,6398,0.22966823,0.0,0,0.563
-1139821,257948,201204010545,1,2,21,6446,0.23267418,0.0,0,0.563
-1139923,257933,201204010545,1,2,21,6406,0.23016922,0.0,0,0.563
-1140024,257917,201204010545,1,2,21,6342,0.2261613,0.0,0,0.563
-1140126,257902,201204010545,1,2,21,6238,0.2196484,0.0,0,0.563
-1140228,257886,201204010545,1,2,21,6206,0.21764444,0.0,0,0.563
-1140330,257870,201204010545,1,2,21,6318,0.22465833,0.0,0,0.563
-1140432,257855,201204010545,1,2,21,6479,0.23474078,0.0,0,0.563
-1140534,257839,201204010545,1,2,21,6214,0.21814543,0.0,0,0.563
-1140636,257824,201204010545,1,2,21,6101,0.21106891,0.0,0,0.563
-1140738,257808,201204010545,1,2,21,6366,0.22766428,0.0,0,0.563
-1140840,257792,201204010545,1,2,21,6021,0.206059,0.0,0,0.563
-1140942,257777,201204010545,1,2,21,6254,0.22065039,0.0,0,0.563
-1141044,257761,201204010545,1,2,21,6198,0.21714345,0.0,0,0.563
-1141147,257745,201204010545,1,2,21,6149,0.21407486,0.0,0,0.563
-1141249,257730,201204010545,1,2,21,6479,0.23474078,0.0,0,0.563
-1141351,257714,201204010545,1,2,21,6976,0.2658649,0.0,0,0.563
-1141454,257698,201204010545,1,2,21,6133,0.21307288,0.0,0,0.563
-1141556,257682,201204010545,1,2,21,6189,0.21657982,0.0,0,0.563
-1141659,257667,201204010545,1,2,21,6880,0.259853,0.0,0,0.563
-1141762,257651,201204010545,1,2,21,7217,0.28095728,0.0,0,0.563
-1141864,257635,201204010545,1,2,21,6414,0.23067021,0.0,0,0.563
-1141967,257619,201204010545,1,2,21,6149,0.21407486,0.0,0,0.563
-1142070,257603,201204010545,1,2,21,6487,0.23524177,0.0,0,0.563
-1142173,257587,201204010545,1,2,21,7032,0.26937184,0.0,0,0.563
-1142276,257571,201204010545,1,2,21,6952,0.26436192,0.0,0,0.563
-1142379,257556,201204010545,1,2,21,6278,0.22215337,0.0,0,0.563
-1142482,257540,201204010545,1,2,21,6021,0.206059,0.0,0,0.563
-1142586,257524,201204010545,1,2,21,6350,0.2266623,0.0,0,0.563
-1142689,257508,201204010545,1,2,21,6631,0.24425963,0.0,0,0.563
-1142792,257492,201204010545,1,2,21,6198,0.21714345,0.0,0,0.563
-1142896,257476,201204010545,1,2,21,6270,0.22165237,0.0,0,0.563
-1142999,257460,201204010545,1,2,21,6061,0.20856395,0.0,0,0.563
-1143103,257444,201204010545,1,2,21,6141,0.21357387,0.0,0,0.563
-1143206,257427,201204010545,1,2,21,6382,0.22866626,0.0,0,0.563
-1143310,257411,201204010545,1,2,21,6872,0.259352,0.0,0,0.563
-1143414,257395,201204010545,1,2,21,6744,0.25133613,0.0,0,0.563
-1143518,257379,201204010545,1,2,21,6992,0.2668669,0.0,0,0.563
-1143622,257363,201204010545,1,2,21,6423,0.23123384,0.0,0,0.563
-1143726,257347,201204010545,1,2,21,6872,0.259352,0.0,0,0.563
-1143830,257331,201204010545,1,2,21,6663,0.2462636,0.0,0,0.563
-1143934,257314,201204010545,1,2,21,6976,0.2658649,0.0,0,0.563
-1144038,257298,201204010545,1,2,21,6390,0.22916724,0.0,0,0.563
-1144142,257282,201204010545,1,2,21,6864,0.25885102,0.0,0,0.563
-1144247,257265,201204010545,1,2,21,7361,0.28997514,0.0,0,0.563
-1144351,257249,201204010545,1,2,21,7329,0.28797117,0.0,0,0.563
-1144456,257233,201204010545,1,2,21,6960,0.26486292,0.0,0,0.563
-1144560,257217,201204010545,1,2,21,6864,0.25885102,0.0,0,0.563
-1144665,257200,201204010545,1,2,21,6077,0.20956594,0.0,0,0.563
-1144770,257184,201204010545,1,2,21,6053,0.20806296,0.0,0,0.563
-1144875,257167,201204010545,1,2,21,6495,0.23574276,0.0,0,0.563
-1144979,257151,201204010545,1,2,21,7041,0.26993546,0.0,0,0.563
-1145085,257134,201204010545,1,2,21,7321,0.28747016,0.0,0,0.563
-1145190,257118,201204010545,1,2,21,6752,0.25183713,0.0,0,0.563
-1145295,257101,201204010545,1,2,21,6053,0.20806296,0.0,0,0.563
-1145400,257085,201204010545,1,2,21,6463,0.2337388,0.0,0,0.563
-1145505,257068,201204010545,1,2,21,6342,0.2261613,0.0,0,0.563
-1145611,257052,201204010545,1,2,21,6310,0.22415733,0.0,0,0.563
-1145716,257035,201204010545,1,2,21,7089,0.2729414,0.0,0,0.563
-1145822,257019,201204010545,1,2,21,7377,0.29097712,0.0,0,0.563
-1145928,257002,201204010545,1,2,21,7313,0.28696918,0.0,0,0.563
-1146033,256985,201204010545,1,2,21,7249,0.28296125,0.0,0,0.563
-1146139,256969,201204010545,1,2,21,6920,0.26235795,0.0,0,0.563
-1146245,256952,201204010545,1,2,21,6294,0.22315535,0.0,0,0.563
-1146351,256935,201204010545,1,2,21,6093,0.21056792,0.0,0,0.563
-1146458,256918,201204010545,1,2,21,5981,0.20355403,0.0,0,0.563
-1146564,256902,201204010545,1,2,21,6455,0.2332378,0.0,0,0.563
-1146670,256885,201204010545,1,2,21,6519,0.23724574,0.0,0,0.563
-1146777,256868,201204010545,1,2,21,6664,0.24632622,0.0,0,0.563
-1146883,256851,201204010545,1,2,21,6631,0.24425963,0.0,0,0.563
-1146990,256834,201204010545,1,2,21,6109,0.2115699,0.0,0,0.563
-1147096,256817,201204010545,1,2,21,5916,0.19948347,0.0,0,0.563
-1147203,256800,201204010545,1,2,21,6423,0.23123384,0.0,0,0.563
-1147310,256784,201204010545,1,2,21,6463,0.2337388,0.0,0,0.563
-1147417,256767,201204010545,1,2,21,6656,0.24582523,0.0,0,0.563
-1147524,256750,201204010545,1,2,21,6960,0.26486292,0.0,0,0.563
-1147631,256733,201204010545,1,2,21,6680,0.2473282,0.0,0,0.563
-1147739,256716,201204010545,1,2,21,6109,0.2115699,0.0,0,0.563
-1147846,256698,201204010545,1,2,21,6599,0.24225566,0.0,0,0.563
-1147953,256681,201204010545,1,2,21,7313,0.28696918,0.0,0,0.563
-1148061,256664,201204010545,1,2,21,7369,0.2904761,0.0,0,0.563
-1148169,256647,201204010545,1,2,21,6712,0.24933217,0.0,0,0.563
-1148276,256630,201204010545,1,2,21,6053,0.20806296,0.0,0,0.563
-1148384,256613,201204010545,1,2,21,5973,0.20305304,0.0,0,0.563
-1148492,256595,201204010545,1,2,21,6206,0.21764444,0.0,0,0.563
-1148600,256578,201204010545,1,2,21,6222,0.21864642,0.0,0,0.563
-1148708,256561,201204010545,1,2,21,6318,0.22465833,0.0,0,0.563
-1148817,256544,201204010545,1,2,21,6222,0.21864642,0.0,0,0.563
-1148925,256526,201204010545,1,2,21,6069,0.20906495,0.0,0,0.563
-1149034,256509,201204010545,1,2,21,6021,0.206059,0.0,0,0.563
-1149142,256492,201204010545,1,2,21,5908,0.19898248,0.0,0,0.563
-1149251,256474,201204010545,1,2,21,5989,0.20405503,0.0,0,0.563
-1149360,256457,201204010545,1,2,21,5981,0.20355403,0.0,0,0.563
-1149469,256439,201204010545,1,2,21,6447,0.23273681,0.0,0,0.563
-1149578,256422,201204010545,1,2,21,6736,0.25083515,0.0,0,0.563
-1149687,256404,201204010545,1,2,21,6093,0.21056792,0.0,0,0.563
-1149796,256387,201204010545,1,2,21,5892,0.1979805,0.0,0,0.563
-1149905,256369,201204010545,1,2,21,5836,0.19447356,0.0,0,0.563
-1150015,256351,201204010545,1,2,21,6021,0.206059,0.0,0,0.563
-1150125,256334,201204010545,1,2,21,6278,0.22215337,0.0,0,0.563
-1150234,256316,201204010545,1,2,21,6238,0.2196484,0.0,0,0.563
-1150344,256299,201204010545,1,2,21,5836,0.19447356,0.0,0,0.563
-1150454,256281,201204010545,1,2,21,5868,0.19647753,0.0,0,0.563
-1150564,256263,201204010545,1,2,21,6053,0.20806296,0.0,0,0.563
-1150674,256245,201204010545,1,2,21,6077,0.20956594,0.0,0,0.563
-1150784,256227,201204010545,1,2,21,6053,0.20806296,0.0,0,0.563
-1150895,256210,201204010545,1,2,21,6391,0.22922987,0.0,0,0.563
-1151005,256192,201204010545,1,2,21,6246,0.2201494,0.0,0,0.563
-1151116,256174,201204010545,1,2,21,5876,0.19697851,0.0,0,0.563
-1151227,256156,201204010545,1,2,21,5884,0.1974795,0.0,0,0.563
-1151338,256138,201204010545,1,2,21,5965,0.20255205,0.0,0,0.563
-1151449,256120,201204010545,1,2,21,6069,0.20906495,0.0,0,0.563
-1151560,256102,201204010545,1,2,21,6053,0.20806296,0.0,0,0.563
-1151671,256084,201204010545,1,2,21,6045,0.20756197,0.0,0,0.563
-1151782,256066,201204010545,1,2,21,6093,0.21056792,0.0,0,0.563
-1151894,256048,201204010545,1,2,21,6415,0.23073284,0.0,0,0.563
-1152005,256030,201204010545,1,2,21,6479,0.23474078,0.0,0,0.563
-1152117,256012,201204010545,1,2,21,6728,0.25033414,0.0,0,0.563
-1152229,255993,201204010545,1,2,21,6326,0.22515932,0.0,0,0.563
-1152341,255975,201204010545,1,2,21,6045,0.20756197,0.0,0,0.563
-1152453,255957,201204010545,1,2,21,5948,0.20148744,0.0,0,0.563
-1152565,255939,201204010545,1,2,21,6037,0.20706098,0.0,0,0.563
-1152678,255920,201204010545,1,2,21,6575,0.24075268,0.0,0,0.563
-1152790,255902,201204010545,1,2,21,6077,0.20956594,0.0,0,0.563
-1152903,255884,201204010545,1,2,21,5932,0.20048545,0.0,0,0.563
-1153016,255865,201204010545,1,2,21,5868,0.19647753,0.0,0,0.563
-1153128,255847,201204010545,1,2,21,5852,0.19547555,0.0,0,0.563
-1153242,255828,201204010545,1,2,21,5868,0.19647753,0.0,0,0.563
-1153355,255810,201204010545,1,2,21,5892,0.1979805,0.0,0,0.563
-1153468,255791,201204010545,1,2,21,6005,0.20505701,0.0,0,0.563
-1153581,255773,201204010545,1,2,21,5965,0.20255205,0.0,0,0.563
-1153695,255754,201204010545,1,2,21,5981,0.20355403,0.0,0,0.563
-1153809,255735,201204010545,1,2,21,5989,0.20405503,0.0,0,0.563
-1153923,255717,201204010545,1,2,21,6238,0.2196484,0.0,0,0.563
-1154036,255698,201204010545,1,2,21,6897,0.2609176,0.0,0,0.563
-1154151,255679,201204010545,1,2,21,6326,0.22515932,0.0,0,0.563
-1154265,255660,201204010545,1,2,21,5981,0.20355403,0.0,0,0.563
-1154379,255642,201204010545,1,2,21,5948,0.20148744,0.0,0,0.563
-1154494,255623,201204010545,1,2,21,6077,0.20956594,0.0,0,0.563
-1154609,255604,201204010545,1,2,21,6656,0.24582523,0.0,0,0.563
-1154723,255585,201204010545,1,2,21,6495,0.23574276,0.0,0,0.563
-1154838,255566,201204010545,1,2,21,6013,0.205558,0.0,0,0.563
-1154953,255547,201204010545,1,2,21,5852,0.19547555,0.0,0,0.563
-1155069,255528,201204010545,1,2,21,5876,0.19697851,0.0,0,0.563
-1155184,255509,201204010545,1,2,21,5981,0.20355403,0.0,0,0.563
-1155300,255490,201204010545,1,2,21,6037,0.20706098,0.0,0,0.563
-1155415,255471,201204010545,1,2,21,6117,0.2120709,0.0,0,0.563
-1155531,255452,201204010545,1,2,21,6447,0.23273681,0.0,0,0.563
-1155647,255432,201204010545,1,2,21,7073,0.27193943,0.0,0,0.563
-1155763,255413,201204010545,1,2,21,6712,0.24933217,0.0,0,0.563
-1155880,255394,201204010545,1,2,21,6503,0.23624375,0.0,0,0.563
-1155996,255375,201204010545,1,2,21,6214,0.21814543,0.0,0,0.563
-1156113,255355,201204010545,1,2,21,5997,0.20455602,0.0,0,0.563
-1156230,255336,201204010545,1,2,21,5957,0.20205106,0.0,0,0.563
-1156347,255317,201204010545,1,2,21,5900,0.19848149,0.0,0,0.563
-1156464,255297,201204010545,1,2,21,5852,0.19547555,0.0,0,0.563
-1156581,255278,201204010545,1,2,21,5973,0.20305304,0.0,0,0.563
-1156698,255258,201204010545,1,2,21,5868,0.19647753,0.0,0,0.563
-1156816,255239,201204010545,1,2,21,5828,0.19397257,0.0,0,0.563
-1156934,255219,201204010545,1,2,21,5868,0.19647753,0.0,0,0.563
-1157052,255199,201204010545,1,2,21,5916,0.19948347,0.0,0,0.563
-1157170,255180,201204010545,1,2,21,6005,0.20505701,0.0,0,0.563
-1157288,255160,201204010545,1,2,21,5989,0.20405503,0.0,0,0.563
-1157406,255140,201204010545,1,2,21,5836,0.19447356,0.0,0,0.563
-1157525,255120,201204010545,1,2,21,5892,0.1979805,0.0,0,0.563
-1157643,255100,201204010545,1,2,21,5860,0.19597654,0.0,0,0.563
-1157762,255081,201204010545,1,2,21,6359,0.2272259,0.0,0,0.563
-1157881,255061,201204010545,1,2,21,6463,0.2337388,0.0,0,0.563
-1158001,255041,201204010545,1,2,21,5989,0.20405503,0.0,0,0.563
-1158120,255021,201204010545,1,2,21,6045,0.20756197,0.0,0,0.563
-1158240,255001,201204010545,1,2,21,6013,0.205558,0.0,0,0.563
-1158359,254981,201204010545,1,2,21,6013,0.205558,0.0,0,0.563
-1158479,254961,201204010545,1,2,21,5949,0.20155007,0.0,0,0.563
-1158599,254940,201204010545,1,2,21,5788,0.19146761,0.0,0,0.563
-1158719,254920,201204010545,1,2,21,5788,0.19146761,0.0,0,0.563
-1158840,254900,201204010545,1,2,21,5804,0.1924696,0.0,0,0.563
-1158961,254880,201204010545,1,2,21,5763,0.18990201,0.0,0,0.563
-1159081,254859,201204010545,1,2,21,5739,0.18839903,0.0,0,0.563
-1159202,254839,201204010545,1,2,21,5780,0.19096662,0.0,0,0.563
-1159323,254819,201204010545,1,2,21,5836,0.19447356,0.0,0,0.563
-1159445,254798,201204010545,1,2,21,6029,0.20655999,0.0,0,0.563
-1159566,254778,201204010545,1,2,21,5804,0.1924696,0.0,0,0.563
-1159688,254757,201204010545,1,2,21,5884,0.1974795,0.0,0,0.563
-1159810,254736,201204010545,1,2,21,5755,0.18940102,0.0,0,0.563
-1159932,254716,201204010545,1,2,21,5707,0.18639506,0.0,0,0.563
-1160054,254695,201204010545,1,2,21,6021,0.206059,0.0,0,0.563
-1160177,254674,201204010545,1,2,21,6238,0.2196484,0.0,0,0.563
-1160299,254654,201204010545,1,2,21,5796,0.1919686,0.0,0,0.563
-1160422,254633,201204010545,1,2,21,5691,0.18539308,0.0,0,0.563
-1160545,254612,201204010545,1,2,21,5667,0.1838901,0.0,0,0.563
-1160668,254591,201204010545,1,2,21,5731,0.18789804,0.0,0,0.563
-1160792,254570,201204010545,1,2,21,5667,0.1838901,0.0,0,0.563
-1160915,254549,201204010545,1,2,21,5683,0.18489209,0.0,0,0.563
-1161039,254528,201204010545,1,2,21,5731,0.18789804,0.0,0,0.563
-1161163,254507,201204010545,1,2,21,5651,0.18288812,0.0,0,0.563
-1161287,254486,201204010545,1,2,21,5651,0.18288812,0.0,0,0.563
-1161411,254465,201204010545,1,2,21,5659,0.18338911,0.0,0,0.563
-1161536,254444,201204010545,1,2,21,5618,0.18082152,0.0,0,0.563
-1161661,254422,201204010545,1,2,21,5659,0.18338911,0.0,0,0.563
-1161786,254401,201204010545,1,2,21,5667,0.1838901,0.0,0,0.563
-1161911,254380,201204010545,1,2,21,5643,0.18238713,0.0,0,0.563
-1162036,254358,201204010545,1,2,21,5618,0.18082152,0.0,0,0.563
-1162162,254337,201204010545,1,2,21,5691,0.18539308,0.0,0,0.563
-1162287,254315,201204010545,1,2,21,5731,0.18789804,0.0,0,0.563
-1162413,254294,201204010545,1,2,21,5667,0.1838901,0.0,0,0.563
-1162540,254272,201204010545,1,2,21,5691,0.18539308,0.0,0,0.563
